timestamp,vm_id,cpu_util,memory_util,disk_io,network_traffic,response_time,load_score,hour_of_day,day_of_week
2024-01-03 17:00:00,vm_0,71.42187785307252,74.30864807566385,92,220.9119197363567,195.57952973753132,0.5960452675342941,17,2
2024-01-03 18:00:00,vm_0,37.84496125954385,65.23067219561757,108,78.21756262384653,128.4874960169548,0.40926686003181,18,2
2024-01-03 19:00:00,vm_0,10.57495986987449,42.79235456472005,102,131.22427560570551,79.12728288553532,0.2125278163278722,19,2
2024-01-03 20:00:00,vm_0,32.87589987995433,53.55120899201501,95,58.77776685868028,126.81509080819309,0.3523832628191396,20,2
2024-01-03 21:00:00,vm_0,66.42889818362812,38.9153932337782,118,670.6352778831383,172.5315056769133,0.4632743747066123,21,2
2024-01-03 22:00:00,vm_0,49.8866994178202,48.1817619558814,102,30.11164928283852,143.8282383083979,0.4118233788622841,22,2
2024-01-03 23:00:00,vm_0,28.111343042353422,35.16958767961617,101,419.44053345886647,116.57189535551284,0.27468289335046736,23,2
2024-01-04 00:00:00,vm_0,24.419088701422286,26.694965461240567,99,275.3554625873879,83.0356580354093,0.22087551440357453,0,3
2024-01-04 01:00:00,vm_0,29.243952227876484,37.54862477083471,104,562.1233367864418,109.44410891464689,0.2837993267898688,1,3
2024-01-04 02:00:00,vm_0,14.863792071233338,42.07359277615143,103,448.6606661072891,74.85363390325519,0.22591740017468973,2,3
2024-01-04 03:00:00,vm_0,24.145557273129974,33.81773306395036,113,344.3615927082006,102.31145934672917,0.25026001202306264,3,3
2024-01-04 04:00:00,vm_0,20.61953421727247,29.0563927389658,91,254.61923439833893,105.09810164745593,0.22078655574496966,4,3
2024-01-04 05:00:00,vm_0,34.47364520338168,16.65032835033659,116,102.44913189580447,113.8181466570492,0.24497282452735616,5,3
2024-01-04 06:00:00,vm_0,31.634768382431563,28.927877396224478,100,3.655236081299447,131.0911729502239,0.2757591748984892,6,3
2024-01-04 07:00:00,vm_0,31.932780279061667,37.98610795873175,103,266.6980607766784,102.46801627655627,0.2929766515030644,7,3
2024-01-04 08:00:00,vm_0,17.361785999374824,39.46466223155756,103,11.263629848658757,95.4335366708022,0.23631454536049287,8,3
2024-01-04 09:00:00,vm_0,47.56830711597937,75.66857405501021,95,120.37555469846788,151.41801436676542,0.4873461563756543,9,3
2024-01-04 10:00:00,vm_0,61.17537116593423,56.611238526316804,100,492.65854705056256,183.15534102192194,0.4977973366514561,10,3
2024-01-04 11:00:00,vm_0,49.13429414027968,57.86690978151055,103,277.22725104319983,146.6232317000624,0.43908719858567524,11,3
2024-01-04 12:00:00,vm_0,64.11253757327738,66.1108219984065,102,298.80051871967447,192.11089783695763,0.541826975423112,12,3
2024-01-04 13:00:00,vm_0,32.20328604106842,47.485344934273776,90,584.182341852937,116.44359006352533,0.32684661499250517,13,3
2024-01-04 14:00:00,vm_0,45.37200382549264,72.5388187163911,106,5.493971576888019,133.69930661638998,0.4631841940976999,14,3
2024-01-04 15:00:00,vm_0,57.0651227705851,73.29235381820185,92,55.723903282289456,153.59765833472025,0.518776615870834,15,3
2024-01-04 16:00:00,vm_0,70.30476885293952,79.35075550870955,105,69.38671772250336,173.91174598519504,0.5993360403319646,16,3
2024-01-04 17:00:00,vm_0,78.56534229735296,66.64682269381782,93,105.32720785596223,189.59961412532377,0.5993416829209949,17,3
2024-01-04 18:00:00,vm_0,21.071934441408427,71.48099812354842,108,405.70098554386476,101.86209578454421,0.35027557045009666,18,3
2024-01-04 19:00:00,vm_0,51.35872202968471,62.419046963299664,92,360.27741743247833,159.44001690350714,0.46566803577004073,19,3
2024-01-04 20:00:00,vm_0,42.52240879523791,54.58429342660514,86,64.05626572055859,155.10055804687534,0.40448273867951723,20,3
2024-01-04 21:00:00,vm_0,56.24578602067555,58.41119002388004,105,491.6419121542603,178.1965183939625,0.48199532151192737,21,3
2024-01-04 22:00:00,vm_0,19.78541633554186,42.33468558369715,89,17.285655134368717,75.22718299949527,0.24513659529305698,22,3
2024-01-04 23:00:00,vm_0,25.655980841842617,29.51443766468443,94,129.27195733805235,92.47418379504255,0.23755690987944075,23,3
2024-01-05 00:00:00,vm_0,24.654754306141047,39.98023838660394,103,137.18119120523778,82.41393635149939,0.26182530692497574,0,4
2024-01-05 01:00:00,vm_0,34.10957972909228,33.081843224843574,100,114.12479982577146,114.87063673442343,0.29163210328466926,1,4
2024-01-05 02:00:00,vm_0,33.82405417892141,35.36303804097951,93,89.56199511596441,104.45462946646876,0.29246718262521165,2,4
2024-01-05 03:00:00,vm_0,23.78806659236594,47.60004201278145,105,378.3543976100559,103.7627527818312,0.2899574935205406,3,4
2024-01-05 04:00:00,vm_0,26.586765403993752,22.750750967687626,89,494.173052825106,107.63992812315836,0.22655528576830122,4,4
2024-01-05 05:00:00,vm_0,22.891742123728708,41.70530458826087,111,181.40172805756137,104.64865837314795,0.2696423456089566,5,4
2024-01-05 06:00:00,vm_0,22.63469903871004,30.1328799039335,95,13.517987097894865,99.3951020438613,0.2301954766841852,6,4
2024-01-05 07:00:00,vm_0,14.780252775919509,34.134146388399586,103,4.940682748831045,82.39082760579117,0.20477978131119323,7,4
2024-01-05 08:00:00,vm_0,23.071829663701532,50.57058020145071,99,413.782812806478,79.32545607607078,0.2856292416895866,8,4
2024-01-05 09:00:00,vm_0,51.38229970996029,61.51715254058877,93,53.21223319189935,144.71673025331734,0.4572673485629344,9,4
2024-01-05 10:00:00,vm_0,72.40565359020258,66.8819476565982,109,108.11295480667795,217.90853473446703,0.5883318712243917,10,4
2024-01-05 11:00:00,vm_0,66.46657365347191,71.48702162678237,89,41.266692710910036,183.6727769476795,0.5626964702733066,11,4
2024-01-05 12:00:00,vm_0,65.72864996688409,76.65840078011303,106,338.38260059726304,174.40519257047038,0.5732518792360636,12,4
2024-01-05 13:00:00,vm_0,62.65299087856876,84.65846052734497,113,27.740932193880063,176.95296003150892,0.5866685291089135,13,4
2024-01-05 14:00:00,vm_0,71.1513752706132,82.72667701372794,83,93.26241572612322,201.1437589068182,0.6215430356863638,14,4
2024-01-05 15:00:00,vm_0,55.45177171319648,66.74653476984986,82,136.69740886241567,150.29527546805198,0.4903648013495563,15,4
2024-01-05 16:00:00,vm_0,87.82212704614511,70.97385420198279,105,62.12962912021415,228.0444814691407,0.6659278633781851,16,4
2024-01-05 17:00:00,vm_0,70.16396782333389,79.49206110690645,111,227.974858345773,197.4780057846792,0.6092232569279267,17,4
2024-01-05 18:00:00,vm_0,60.75031749086605,62.22066730806304,95,35.051686945912635,175.6831605295921,0.5094365360994901,18,4
2024-01-05 19:00:00,vm_0,49.82201810675329,56.83162700368692,93,155.29940135553426,134.75010561701353,0.4329829956848793,19,4
2024-01-05 20:00:00,vm_0,42.55357959911777,65.07876967545675,127,200.27273946900462,136.8626174971406,0.4328956744216976,20,4
2024-01-05 21:00:00,vm_0,47.87881906399388,51.32148966152555,102,193.99923809496696,147.50403082166605,0.41468135756921853,21,4
2024-01-05 22:00:00,vm_0,46.12055797891264,58.443367445280266,105,63.938232511681406,129.94242217541714,0.42228930312165824,22,4
2024-01-05 23:00:00,vm_0,28.514621924383878,45.79835662490193,88,575.1136865599309,120.13468209568988,0.3083074304105172,23,4
2024-01-06 00:00:00,vm_0,32.14547011375763,22.97978151998456,115,47.93201627577158,115.03300236551682,0.25503442596119097,0,5
2024-01-06 01:00:00,vm_0,21.44990003664404,45.13153109531846,90,299.7554609348595,92.61055123153938,0.26723841392514724,1,5
2024-01-06 02:00:00,vm_0,32.77175204119535,45.227431130800674,87,507.2766603628528,128.03552175726603,0.32668351026008985,2,5
2024-01-06 03:00:00,vm_0,28.682403987910554,28.62914966928636,98,135.2952026818662,99.79081280683802,0.2503333900822365,3,5
2024-01-06 04:00:00,vm_0,30.228053064229933,26.288466843688997,94,2.3377172101861805,108.72575734149069,0.252667915724583,4,5
2024-01-06 05:00:00,vm_0,17.015391589161396,59.895843310509576,112,8.085003279540631,73.09449371768883,0.28818689377524986,5,5
2024-01-06 06:00:00,vm_0,17.246178159513452,28.82648570490145,103,164.03648480762212,75.72916963928509,0.19605583760847223,6,5
2024-01-06 07:00:00,vm_0,24.87058963792668,31.95145111096146,87,233.8917126316868,92.4224084195512,0.24100567525241162,7,5
2024-01-06 08:00:00,vm_0,27.427345264667636,44.203830665413115,78,246.92800081224783,108.78732204317205,0.2936358018721787,8,5
2024-01-06 09:00:00,vm_0,35.89661055178215,30.93696063851676,110,206.32780034401773,131.29467581355263,0.29991519444809994,9,5
2024-01-06 10:00:00,vm_0,35.63062040724976,34.16385709742958,113,744.8205618868187,110.94547834579794,0.3006922442596069,10,5
2024-01-06 11:00:00,vm_0,26.412236287327744,54.774544141386855,107,1121.7262464095409,101.85818350842328,0.32141585097684083,11,5
2024-01-06 12:00:00,vm_0,28.371617688997688,30.846287787754065,82,59.59575062777931,117.65369639964204,0.26128681267910975,12,5
2024-01-06 13:00:00,vm_0,28.479925310450177,33.1413750330835,102,258.3843134977741,97.94384316054463,0.26272136360526904,13,5
2024-01-06 14:00:00,vm_0,32.76631016774627,39.110231931427705,93,486.9111879047198,120.86121926362712,0.3060404241707191,14,5
2024-01-06 15:00:00,vm_0,18.85461460844039,48.022555470488804,116,54.241918337432395,80.8531264060627,0.26342737540765304,15,5
2024-01-06 16:00:00,vm_0,27.5135682050406,42.528760493644384,98,89.01799183556157,93.47145592902402,0.2848291366727051,16,5
2024-01-06 17:00:00,vm_0,27.119562851913415,42.030706068673865,95,28.05335592202735,91.78146511282984,0.2807829556588072,17,5
2024-01-06 18:00:00,vm_0,44.82106250875107,53.35544715128837,95,112.73543813711848,146.1313671225721,0.4073031383378982,18,5
2024-01-06 19:00:00,vm_0,30.89936605641492,50.851520138746324,99,327.6396642338703,124.02374126169865,0.3356615211465781,19,5
2024-01-06 20:00:00,vm_0,56.06819071927859,56.40614234484024,93,151.50280856678876,160.82722171085967,0.46712207859597893,20,5
2024-01-06 21:00:00,vm_0,34.822493093693716,50.15623844714223,128,606.5281597357631,119.73790371269656,0.3504538492012802,21,5
2024-01-06 22:00:00,vm_0,60.985982645728036,43.98360786801148,100,30.083490841891436,162.58728618939756,0.4509296686627056,22,5
2024-01-06 23:00:00,vm_0,26.900577589348966,42.57798994781099,89,364.17417231952913,102.16154638267872,0.2851008987539003,23,5
2024-01-07 00:00:00,vm_0,38.22042916733999,37.63159403456188,113,6.17166354678104,128.4165182364038,0.32844310606760707,0,6
2024-01-07 01:00:00,vm_0,31.935867284069786,20.938750443105413,104,214.49846369317132,130.1829930909583,0.2530329177019787,1,6
2024-01-07 02:00:00,vm_0,26.093679304507425,39.739703053604266,102,421.59382019166793,85.33950466081023,0.2679296282431666,2,6
2024-01-07 03:00:00,vm_0,20.379973504785127,46.982692390125464,98,25.61419253071429,97.11391633171922,0.27111353772220453,3,6
2024-01-07 04:00:00,vm_0,18.134049971253035,27.924377967680268,97,98.3870685422813,70.74082926434569,0.19430566549379125,4,6
2024-01-07 05:00:00,vm_0,19.566842300365614,25.503306372590835,105,124.53552300338949,82.13252586868114,0.19813029866670742,5,6
2024-01-07 06:00:00,vm_0,20.357095321564884,43.856061794884724,96,173.58221097305412,114.00038072734543,0.2681967189618519,6,6
2024-01-07 07:00:00,vm_0,33.67855453252608,39.17635616412923,118,544.9457846000236,121.27795436206085,0.3125544683673163,7,6
2024-01-07 08:00:00,vm_0,10.503499218089663,32.26290125109206,93,324.9366039930847,51.885966825330726,0.16885708735576713,8,6
2024-01-07 09:00:00,vm_0,32.040125272678075,44.099522674608096,86,228.58673852523404,98.21213338940527,0.3083439224702987,9,6
2024-01-07 10:00:00,vm_0,22.83616582941161,25.92670571136705,102,658.9725943615852,109.64647868942694,0.22318337192751836,10,6
2024-01-07 11:00:00,vm_0,24.717288633777947,32.72810062467968,103,431.1893060308067,100.82673135400492,0.24768414895075283,11,6
2024-01-07 12:00:00,vm_0,12.371040138547492,38.44467637552711,96,303.30385915848973,82.77109645855185,0.20752662826419202,12,6
2024-01-07 13:00:00,vm_0,16.375444881754987,50.75397168211873,99,36.78798298463158,74.9307133944339,0.25763597993114973,13,6
2024-01-07 14:00:00,vm_0,29.143776753068245,37.66128928094486,103,52.779332588257766,122.8824895399717,0.2890119706710962,14,6
2024-01-07 15:00:00,vm_0,11.507093502803556,39.58777702433772,97,252.88457228381057,65.29114675234236,0.20060816378516433,15,6
2024-01-07 16:00:00,vm_0,27.656225928544767,47.00927118451649,90,51.40636601912666,99.44681106146236,0.30043144169231356,16,6
2024-01-07 17:00:00,vm_0,23.58701204938577,25.818584919798855,101,210.46640808205282,104.18775474716377,0.22357890485580514,17,6
2024-01-07 18:00:00,vm_0,27.213517251508996,52.692360605019694,102,125.17458559648178,105.3913716909529,0.31928769949747626,18,6
2024-01-07 19:00:00,vm_0,39.97642053996496,40.51828077470949,98,85.41075229709082,130.7656095076002,0.3435667682870284,19,6
2024-01-07 20:00:00,vm_0,52.63415762376833,59.50933896059776,101,147.19339105965724,147.77652284124537,0.45827525651336476,20,6
2024-01-07 21:00:00,vm_0,49.51249597138708,52.24398699492357,106,72.23080801031003,154.8489515426148,0.4273215254873649,21,6
2024-01-07 22:00:00,vm_0,26.387099608388123,44.22762709898494,97,183.5555340441584,111.13743644673177,0.2923862543092,22,6
2024-01-07 23:00:00,vm_0,25.242382488809884,35.08623571671542,119,340.14591480214517,105.12448780685435,0.2601780322281275,23,6
2024-01-08 00:00:00,vm_0,33.68957343426166,34.286292677470854,109,16.87626584014989,105.50001878210267,0.2907171792823003,0,0
2024-01-08 01:00:00,vm_0,28.741214124139077,26.96007174711965,111,396.1213086672902,109.18740059868246,0.25062003197738825,1,0
2024-01-08 02:00:00,vm_0,31.750822075125416,44.33118192536161,89,101.71996313391357,109.78451511732182,0.3128106401235152,2,0
2024-01-08 03:00:00,vm_0,17.331435963940212,30.05001682502092,100,22.334900119678387,78.19757671595605,0.20075482501720604,3,0
2024-01-08 04:00:00,vm_0,22.976196218989628,45.89323909845622,88,303.519098644786,89.06572488834982,0.27401079212666707,4,0
2024-01-08 05:00:00,vm_0,22.444088568884524,28.654686700814292,85,12.863292759905418,87.82060956558728,0.2193686582042159,5,0
2024-01-08 06:00:00,vm_0,28.469282697130666,40.97759953515902,94,149.74951117590683,96.49883699427875,0.2848094641917112,6,0
2024-01-08 07:00:00,vm_0,28.275163292754414,31.43640068249051,97,264.5620645718557,94.83990804375028,0.25504581843598934,7,0
2024-01-08 08:00:00,vm_0,17.65669455292383,16.230681689853455,101,2.438966049755524,75.37232677542573,0.15956775399142598,8,0
2024-01-08 09:00:00,vm_0,74.99340311152402,48.35343615909816,95,129.25963865832355,199.5859210964825,0.5343682893619834,9,0
2024-01-08 10:00:00,vm_0,58.636840208154474,56.04489043122674,109,233.0367869362041,151.2823155518388,0.47409495834703363,10,0
2024-01-08 11:00:00,vm_0,65.53951718446665,76.34609875295303,115,190.3491728221744,193.22382570800676,0.5799858952799283,11,0
2024-01-08 12:00:00,vm_0,67.61990220535326,60.584080188470004,100,8.513223883270872,187.60941856782694,0.5372756168139539,12,0
2024-01-08 13:00:00,vm_0,66.94585346535072,58.67547091950534,109,40.96143102199993,170.61252621382872,0.5229548371054504,13,0
2024-01-08 14:00:00,vm_0,81.83727997565906,71.96765104247322,104,46.05560379118071,216.48635557401263,0.640246615259661,14,0
2024-01-08 15:00:00,vm_0,61.866926938388,72.21670963610046,103,275.72332564100293,174.1197732790463,0.5440657459734719,15,0
2024-01-08 16:00:00,vm_0,68.5581971427819,74.38401036178338,118,93.09622188253593,169.7390967350509,0.5770804583504981,16,0
2024-01-08 17:00:00,vm_0,46.259661492922255,72.2164849252326,104,338.5062375549441,139.2047600085981,0.4677700047508261,17,0
2024-01-08 18:00:00,vm_0,41.75108380364532,65.86252738498295,111,299.62175077311855,123.11414932726507,0.4249375771004361,18,0
2024-01-08 19:00:00,vm_0,51.18636314644134,57.79088795828995,107,48.03540167001057,151.51379379570477,0.4494236339789171,19,0
2024-01-08 20:00:00,vm_0,61.40356192019845,63.7237904905368,103,70.6357700003241,190.92087412704672,0.5234539688032229,20,0
2024-01-08 21:00:00,vm_0,56.98372957739583,55.174630628778075,99,56.65273347157338,168.7483591210662,0.47085815384434404,21,0
2024-01-08 22:00:00,vm_0,39.58910366354409,49.43768748001005,102,191.41496743295315,124.03179183490668,0.3664821938281692,22,0
2024-01-08 23:00:00,vm_0,23.392266132881915,29.974581690537143,88,418.54712243532776,85.72145045348041,0.22658138978453124,23,0
2024-01-09 00:00:00,vm_0,39.939134438626674,36.46586467444863,97,237.89445375116887,141.5437547870234,0.335471633692662,0,1
2024-01-09 01:00:00,vm_0,16.23720688496789,47.52018969899986,81,164.8720641205761,79.5142414966368,0.24741509323552585,1,1
2024-01-09 02:00:00,vm_0,46.61234124214849,47.62956459075106,93,137.9329232519219,154.38370301795058,0.40039153994802734,2,1
2024-01-09 03:00:00,vm_0,23.216047625612234,28.71479210813049,88,113.83908344384663,104.44146164751909,0.22958515148584804,3,1
2024-01-09 04:00:00,vm_0,31.905803229469058,37.180078355707614,104,202.2177591559709,110.31548459116007,0.2936896418214631,4,1
2024-01-09 05:00:00,vm_0,25.572184375712766,50.17248150148811,102,89.95721890978608,81.77074558666094,0.29571448024197977,5,1
2024-01-09 06:00:00,vm_0,27.74292854621354,20.11447214400384,93,412.2892866231186,101.79755479650169,0.22133415253546637,6,1
2024-01-09 07:00:00,vm_0,35.16666916667232,27.906046517556305,83,137.21888291937,119.8168967816938,0.2806115749320357,7,1
2024-01-09 08:00:00,vm_0,35.27901341457406,33.68710122768495,103,278.3619775654699,124.09285588863479,0.302114499696805,8,1
2024-01-09 09:00:00,vm_0,61.75277091723264,63.96411010184061,92,284.9224507194322,171.29441088158026,0.5166211783270844,9,1
2024-01-09 10:00:00,vm_0,79.82004921785304,64.09495279592034,71,473.8250236290968,210.65654131260118,0.6029276717842137,10,1
2024-01-09 11:00:00,vm_0,48.55653241140192,57.132727018289955,102,10.73456765916481,147.98637540195793,0.4350188608612607,11,1
2024-01-09 12:00:00,vm_0,53.34586482924371,59.4961314653834,90,124.69903363446437,157.49166346407884,0.4638685190987566,12,1
2024-01-09 13:00:00,vm_0,66.90273694204113,61.398855819401135,92,164.7526970233589,178.38712400739584,0.5323623648293262,13,1
2024-01-09 14:00:00,vm_0,56.9858643118689,73.95896683509949,81,156.85006012347677,163.14525077335594,0.5231784580621165,14,1
2024-01-09 15:00:00,vm_0,56.4199110662552,57.62737485972495,97,157.68149486075848,182.9399150255104,0.48143773485439983,15,1
2024-01-09 16:00:00,vm_0,64.29345487122988,71.05035856590786,90,35.994388683480324,190.20624787702073,0.5554073943334514,16,1
2024-01-09 17:00:00,vm_0,57.7913192836408,56.62860871849572,99,295.6928744365557,170.69679357658114,0.47922982072068293,17,1
2024-01-09 18:00:00,vm_0,54.69491775781278,70.18716586909628,85,345.3102901260399,172.4845644791327,0.5068349944301931,18,1
2024-01-09 19:00:00,vm_0,39.18555106176642,38.505169591183765,104,100.82643918435608,142.05532166825958,0.33947984168792084,19,1
2024-01-09 20:00:00,vm_0,48.23793021280121,59.295953476267826,109,389.2329961026725,143.8203920454182,0.43926773809817565,20,1
2024-01-09 21:00:00,vm_0,48.22252050771023,51.02483723679971,88,191.05726710959237,154.05408844698954,0.41638622912003587,21,1
